Library Source,Added,Title,Title Short,Series,Book Numbers,Blurb,Authors,Narrators,Tags,Categories,Parent Category,Child Category,Length,Progress,Release Date,Publishers,My Rating,Rating,Ratings,Favorite,Format,Language,Whispersync,From Plus Catalog,Unavailable,Archived,Downloaded,Store Page Changed,Store Page Missing,ASIN,ISBN10,ISBN13,Summary,People Also Bought,Store Page Url,Sample,Web Player,Cover,Search In Goodreads,Collection Ids,Subtitle,Podcast Parent,Is New
Main,245,Kindred,Kindred,,,"The first science-fiction written by a Black woman, Kindred has become a cornerstone of African-American literature. This combination of slave memoir, fantasy, and historical fiction is a novel of rich literary complexity. Having just celebrated her 26th birthday in 1976 California, Dana, an...",Octavia E. Butler,Kim Staunton,"Time Travel, Scary, Historical Fiction, African American, Classics, Science Fiction, Suspenseful, Thought-Provoking",Literature & Fiction > Classics,Literature & Fiction,Classics,10h 55m ,,2007-09-12,Recorded Books,,4.6,15805,,Unabridged Audiobook,English,available,true,true,,,,,B002V1BKKK,,,"<p>The first science-fiction written by a Black woman, <i>Kindred</i> has become a cornerstone of African-American literature. This combination of slave memoir, fantasy, and historical fiction is a novel of rich literary complexity.&nbsp;</p> <p>Having just celebrated her 26th birthday in 1976 California, Dana, an African-American woman, is suddenly and inexplicably wrenched through time into antebellum Maryland. After saving a drowning White boy there, she finds herself staring into the barrel of a shotgun and is transported back to the present just in time to save her life.&nbsp;</p> <p>During numerous such time-defying episodes with the same young man, she realizes the challenge she's been given: to protect this young slaveholder until he can father her own great-grandmother.&nbsp;</p> <p>Author Octavia E. Butler skilfully juxtaposes the serious issues of slavery, human rights, and racial prejudice with an exciting science-fiction, romance, and historical adventure. Kim Staunton's narrative talent magically transforms the listener's earphones into an audio time machine.</p>",,https://audible.com/pd/B002V1BKKK?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B002V1BKKK,https://m.media-amazon.com/images/I/61cgEi6iHsL._SL500_.jpg,https://www.goodreads.com/search?q=Octavia%20E.%20Butler%20-%20Kindred,__AYCL,,,true
Main,244,Parable of the Talents,Parable of the Talents,Earthseed (book 2),2,"Environmental devastation and economic chaos have turned America into a land of horrifying depravity. Assault, theft, sexual abuse, slavery, and murder are commonplace. Taking advantage of the situation, a zealous, bigoted tyrant wins his way into the White House. Directly opposed is Lauren...",Octavia E. Butler,"Patricia R. Floyd, Peter Jay Fernandez, Sisi Aisha Johnson","Paranormal, Suspense, Thriller & Suspense, Paranormal & Urban, Scary, Contemporary, Fantasy, Fiction, Nebula Award, Science Fiction, Emotionally Gripping, Witty","Mystery, Thriller & Suspense > Thriller & Suspense","Mystery, Thriller & Suspense",Thriller & Suspense,15h 26m ,,2008-03-06,Recorded Books,,4.7,6277,,Unabridged Audiobook,English,available,true,true,,,,,B0036M2HXW,,,"<p>Environmental devastation and economic chaos have turned America into a land of horrifying depravity. Assault, theft, sexual abuse, slavery, and murder are commonplace. Taking advantage of the situation, a zealous, bigoted tyrant wins his way into the White House.&nbsp;&nbsp;</p> <p>Directly opposed is Lauren Olamina, founder of Earthseed - a new faith that teaches ""God Is Change"". Persecuted for ""heathen"" beliefs as much as for having a Black female leader, Earthseed's followers face a life-and-death struggle to preserve their vision.</p> <p>Best-selling author Octavia Butler's fluid writing and keen observations about race, gender, politics, and religion make for a moving parable that will be pondered for generations. A powerful reading from three standout narrators captures the multi-generational sweep of this poignant tale.</p> <p>Butler's acclaimed novels have won numerous awards, and she is a recipient of a ""genius"" grant from the MacArthur Foundation. <i>Parable of the Talents</i> was selected as one of the best books of the year by <i>Publishers Weekly</i>.</p>",,https://audible.com/pd/B0036M2HXW?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B0036M2HXW,https://m.media-amazon.com/images/I/418jepflarL._SL500_.jpg,https://www.goodreads.com/search?q=Octavia%20E.%20Butler%20-%20Parable%20of%20the%20Talents,__AYCL,,,true
Main,243,Kindred,Kindred,,,"Our perception of the Neanderthals has undergone a metamorphosis since their discovery 160 years ago, from the losers of the human family tree to A-list hominins....",Rebecca Wragg Sykes,Rebecca Wragg Sykes,,,,,,15h 56m left,,,,,,,,,,,,,,,true,1472962141,,,,,https://audible.com/pd/1472962141?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=1472962141,https://m.media-amazon.com/images/I/41G5onQrFlL._SL500_.jpg,https://www.goodreads.com/search?q=Rebecca%20Wragg%20Sykes%20-%20Kindred,,,,true
Main,242,Midnight's Children,Midnight's Children,,,"Man Booker Prize Winner, 1981 Salman Rushdie holds the literary world in awe with a jaw-dropping catalog of critically acclaimed novels that have made him one of the world's most celebrated authors. Winner of the prestigious Booker of Bookers, Midnight's Children tells the story of Saleem Sinai...",Salman Rushdie,Lyndam Gregory,"Psychological, Funny, Witty, Literary Fiction, Fiction, Sagas, Fantasy, Genre Fiction, Feel-Good",Literature & Fiction > Genre Fiction,Literature & Fiction,Genre Fiction,24h 29m ,,2009-04-24,Recorded Books,,3.9,2059,,Unabridged Audiobook,English,available,true,true,,,,,B002V0RAL4,,,"<p><b>Man Booker Prize Winner, 1981</b></p> <p>Salman Rushdie holds the literary world in awe with a jaw-dropping catalog of critically acclaimed novels that have made him one of the world's most celebrated authors. Winner of the prestigious Booker of Bookers, <i>Midnight's Children</i> tells the story of Saleem Sinai, born on the stroke of India's independence.</p>",,https://audible.com/pd/B002V0RAL4?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B002V0RAL4,https://m.media-amazon.com/images/I/51bjrICr8rL._SL500_.jpg,https://www.goodreads.com/search?q=Salman%20Rushdie%20-%20Midnight's%20Children,__AYCL,,,true
Main,241,The Knowledge Machine: How Irrationality Created Modern Science,The Knowledge Machine,,,"A paradigm-shifting work that revolutionizes our understanding of the origins and structure of science. Captivatingly written, interwoven with historical vignettes ranging from Newton's alchemy to quantum mechanics to the storm surge of Hurricane Sandy, Michael Strevens' wholly original...",Michael Strevens,Julian Elfer,"Society, Philosophy, Mathematics, History, History & Philosophy, Science, Suspenseful, Metaphysical",Politics & Social Sciences > Philosophy,Politics & Social Sciences,Philosophy,8h 16m ,,2020-11-03,"HighBridge, a division of Recorded Books",,4.3,136,,Unabridged Audiobook,English,available,true,true,,,,,1696601991,,,"<p>A paradigm-shifting work that revolutionizes our understanding of the origins and structure of science.</p> <p>Captivatingly written, interwoven with historical vignettes ranging from Newton's alchemy to quantum mechanics to the storm surge of Hurricane Sandy, Michael Strevens' wholly original investigation of science asks two fundamental questions: Why is science so powerful? And why did it take so long, 2,000 years after the invention of philosophy and mathematics, for the human race to start using science to learn the secrets of nature? <i>The Knowledge Machine</i>'s radical answer is that science calls on its practitioners to do something irrational: By willfully ignoring religion, theoretical beauty, and, especially, philosophy - essentially stripping away all previous knowledge - scientists embrace an unnaturally narrow method of inquiry, channeling unprecedented energy into observation and experimentation.</p> <p>Like Yuval Harari's <i>Sapiens </i>or Thomas Kuhn's 1962 classic, <i>The Structure of Scientific Revolutions</i>, <i>The Knowledge Machine</i> overturns much of what we thought we knew about the origins of the modern world.</p>",,https://audible.com/pd/1696601991?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=1696601991,https://m.media-amazon.com/images/I/616AoBaSJkL._SL500_.jpg,https://www.goodreads.com/search?q=Michael%20Strevens%20-%20The%20Knowledge%20Machine,__AYCL,How Irrationality Created Modern Science,,true
Main,240,Why We Can't Wait,Why We Can't Wait,King Legacy (book 4),4,"Dr. King’s best-selling account of the civil rights movement in Birmingham during the spring and summer of 1963 On April 16, 1963, as the violent events of the Birmingham campaign unfolded in the city’s streets, Dr. Martin Luther King, Jr., composed a letter from his prison cell in response...","Martin Luther King Jr., Dorothy Cotton - introduction",JD Jackson,,,,,,Finished,,,,,,,,,,,,,,,true,B078TNLM6R,,,,,https://audible.com/pd/B078TNLM6R?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B078TNLM6R,https://m.media-amazon.com/images/I/51Ts3olmbyL._SL500_.jpg,https://www.goodreads.com/search?q=Martin%20Luther%20King%20Jr.%20-%20Why%20We%20Can't%20Wait,,,,true
Main,239,Genesis: The Deep Origin of Societies,Genesis,,,"Asserting that religious creeds and philosophical questions can be reduced to purely genetic and evolutionary components, and that the human body and mind have a physical base obedient to the laws of physics and chemistry, Genesis demonstrates that the only way for us to fully understand human...",Edward O. Wilson,Jonathan Hogan,"Science, Animals, Biological Sciences, Evolution, Evolution & Genetics, Natural History",Science & Engineering > Science,Science & Engineering,Science,3h 8m ,43m left,2019-03-19,Recorded Books,,4.4,93,,Unabridged Audiobook,English,,true,true,,,,,1980029776,,,"<p>Asserting that religious creeds and philosophical questions can be reduced to purely genetic and evolutionary components, and that the human body and mind have a physical base obedient to the laws of physics and chemistry, <i>Genesis </i>demonstrates that the only way for us to fully understand human behavior is to study the evolutionary histories of nonhuman species. Of these, Wilson demonstrates that at least 17 - among them the African naked mole rat and the sponge-dwelling shrimp - have been found to have advanced societies based on altruism and cooperation. </p> <p>Whether writing about midges who ""dance about like acrobats"" or schools of anchovies who protectively huddle ""to appear like a gigantic fish"", or proposing that human society owes a debt of gratitude to ""postmenopausal grandmothers"" and ""childless homosexuals"", <i>Genesis </i>is a pithy yet path-breaking work of evolutionary theory, braiding 21st-century scientific theory with the lyrical biological and humanistic observations for which Wilson is known.</p>",,https://audible.com/pd/1980029776?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=1980029776,https://m.media-amazon.com/images/I/51UkhLqU3dL._SL500_.jpg,https://www.goodreads.com/search?q=Edward%20O.%20Wilson%20-%20Genesis,__AYCL,The Deep Origin of Societies,,true
Main,238,The Social Conquest of Earth,The Social Conquest of Earth,,,"Edward O. Wilson is one of the world’s preeminent biologists, a Pulitzer Prize winner, and the author of more than 25 books. The defining work in a remarkable career, The Social Conquest of Earth boldly addresses age-old questions (Where did we come from? What are we? Where are we going?)...",Edward O. Wilson,Jonathan Hogan,"History & Philosophy, Philosophy, Evolution, Biological Sciences, Anthropology, Evolution & Genetics, Science",Politics & Social Sciences > Anthropology,Politics & Social Sciences,Anthropology,10h 29m ,,2012-04-09,Recorded Books,,4.2,517,,Unabridged Audiobook,English,available,true,true,,,,,B007JX15O6,,,"<p>Edward O. Wilson is one of the world’s preeminent biologists, a Pulitzer Prize winner, and the author of more than 25 books. The defining work in a remarkable career, <i>The Social Conquest of Earth</i> boldly addresses age-old questions (Where did we come from? What are we? Where are we going?) while delving into the biological sources of morality, religion, and the creative arts.</p>",,https://audible.com/pd/B007JX15O6?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B007JX15O6,https://m.media-amazon.com/images/I/51gGRWd4NEL._SL500_.jpg,https://www.goodreads.com/search?q=Edward%20O.%20Wilson%20-%20The%20Social%20Conquest%20of%20Earth,__AYCL,,,true
Main,237,The Origins of Creativity,The Origins of Creativity,,,"""Creativity is the unique and defining trait of our species, and its ultimate goal, self-understanding"", begins Edward O. Wilson's sweeping examination of the humanities and its relationship to the sciences. By studying fields as diverse as paleontology, evolutionary biology, and neuroscience...",Edward O. Wilson,Jonathan Hogan,"Personal Development, Evolution, Psychology & Mental Health, Science, Psychology, Thought-Provoking, Creativity, Evolution & Genetics, Biological Sciences, Creativity & Genius, Natural History",Health & Wellness > Psychology & Mental Health,Health & Wellness,Psychology & Mental Health,5h 33m ,5h 19m left,2017-10-03,Recorded Books,,4.2,118,,Unabridged Audiobook,English,available,true,true,,,,,B0753TPM2L,,,"<p>""Creativity is the unique and defining trait of our species, and its ultimate goal, self-understanding"", begins Edward O. Wilson's sweeping examination of the humanities and its relationship to the sciences. By studying fields as diverse as paleontology, evolutionary biology, and neuroscience, Wilson demonstrates that human creativity began not 10,000 years ago, as we have long assumed, but over 100,000 years ago in the Paleolithic Age. </p> <p>Chronicling the evolution of creativity from primates to humans, Wilson shows how the humanities, in large part, spurred on by the invention of language, have played a previously unexamined role in defining our species. Exploring a surprising range of creative endeavors - the instinct to create gardens, the use of metaphors and irony in speech, the power of music and song- Wilson proposes a transformational ""Third Enlightenment"" in which the blending of science and humanities will enable a deeper understanding of the human condition and how it ultimately originated. </p>",,https://audible.com/pd/B0753TPM2L?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B0753TPM2L,https://m.media-amazon.com/images/I/51goObmit8L._SL500_.jpg,https://www.goodreads.com/search?q=Edward%20O.%20Wilson%20-%20The%20Origins%20of%20Creativity,__AYCL,,,true
Main,236,The Meaning of Human Existence,The Meaning of Human Existence,,,"Searching for meaning in what Nietzsche once called “the rainbow colors” around the outer edges of knowledge and imagination, Edward O. Wilson bridges science and philosophy to create a 21st century treatise on human existence. Once criticized for his over-reliance on genetics, Wilson...",Edward O. Wilson,Jonathan Hogan,"Science, Philosophy, Fitness, Diet & Nutrition, Inspiring, Diets, Nutrition & Healthy Eating, Agricultural & Food Sciences, Anthropology, History & Philosophy, Thought-Provoking, Natural History","Health & Wellness > Fitness, Diet & Nutrition",Health & Wellness,"Fitness, Diet & Nutrition",5h 6m ,4h 44m left,2014-10-06,Recorded Books,,4.1,485,,Unabridged Audiobook,English,available,true,true,,,,,B00NI20DNG,,,"<p>Searching for meaning in what Nietzsche once called “the rainbow colors” around the outer edges of knowledge and imagination, Edward O. Wilson bridges science and philosophy to create a 21st century treatise on human existence. Once criticized for his over-reliance on genetics, Wilson unfurls here his most expansive and advanced theories on human behavior, recognizing that, even though the human and spider evolved similarly, the poet’s sonnet is wholly different than the spider’s web. Whether attempting to explicate ""the Riddle of the Human Species"", warning of ""the Collapse of Biodiversity"", or even creating a plausible ""Portrait of E.T."", Wilson does indeed believe that humanity holds a special position in the known universe. Alarmed, however, that we are about to abandon natural selection by redesigning biology and human nature as we wish them, Wilson concludes that advances in science and technology bring us our greatest moral dilemma since God stayed the hand of Abraham. Edward O. Wilson is widely recognized as one of the world’s leading scientists. He is the winner of the Pulitzer Prize and the author of the best-selling <i>The Social Conquest of Earth</i> and <i>Letters to a Young Scientist</i>. </p>",,https://audible.com/pd/B00NI20DNG?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B00NI20DNG,https://m.media-amazon.com/images/I/51WnTwowk+L._SL500_.jpg,https://www.goodreads.com/search?q=Edward%20O.%20Wilson%20-%20The%20Meaning%20of%20Human%20Existence,__AYCL,,,true
